generation,rank_1,rank_2,swapAccepted
30920000,2,4,1
30921000,1,4,0
30922000,1,3,1
30923000,3,4,0
30924000,2,3,1
30925000,1,3,0
30926000,1,4,1
30927000,2,4,1
30928000,1,4,1
30929000,2,4,0
30930000,1,3,0
30931000,3,4,1
30932000,1,3,0
30933000,3,4,1
30934000,3,4,1
30935000,3,4,1
30936000,1,3,0
30937000,1,2,1
30938000,2,4,1
30939000,2,4,1
30940000,2,3,0
30941000,3,4,1
30942000,1,2,1
30943000,2,3,1
30944000,1,3,0
30945000,1,2,0
30946000,1,3,1
30947000,1,2,0
30948000,2,3,1
30949000,1,2,1
30950000,3,4,1
30951000,1,4,0
30952000,1,2,0
30953000,1,3,0
30954000,1,3,0
30955000,1,3,0
30956000,1,4,0
30957000,2,4,0
30958000,2,4,0
30959000,2,4,1
30960000,1,3,0
30961000,2,3,1
30962000,1,2,0
30963000,2,4,1
30964000,2,4,1
30965000,2,4,1
30966000,2,4,0
30967000,1,3,0
30968000,1,2,1
30969000,3,4,1
30970000,1,3,1
30971000,3,4,1
30972000,3,4,1
30973000,1,2,1
30974000,1,2,1
30975000,3,4,0
30976000,3,4,0
30977000,1,4,1
30978000,2,4,1
30979000,1,3,1
30980000,1,3,1
30981000,1,4,1
30982000,1,4,0
30983000,1,2,1
30984000,2,4,0
30985000,2,4,1
30986000,1,3,1
30987000,1,2,1
30988000,2,4,1
30989000,2,3,1
30990000,2,3,1
30991000,1,3,1
30992000,1,3,1
30993000,2,3,0
30994000,1,2,1
30995000,3,4,1
30996000,2,4,1
30997000,1,3,1
30998000,3,4,1
30999000,1,4,1
31000000,2,3,1
31001000,1,3,1
31002000,1,3,1
31003000,1,4,0
31004000,2,4,1
31005000,2,3,1
31006000,3,4,1
31007000,1,4,0
31008000,1,2,1
31009000,1,3,1
31010000,2,3,1
31011000,1,4,1
31012000,2,3,1
31013000,1,2,1
31014000,1,3,1
31015000,1,3,1
31016000,1,2,1
31017000,3,4,1
31018000,3,4,0
31019000,1,4,1
31020000,2,4,0
31021000,1,3,1
31022000,3,4,1
31023000,2,4,0
31024000,1,3,0
31025000,2,4,1
31026000,2,4,1
31027000,2,4,1
31028000,1,3,1
31029000,1,2,1
31030000,1,2,1
31031000,1,3,1
31032000,1,4,1
31033000,2,4,0
31034000,2,4,1
31035000,1,2,1
31036000,1,2,1
31037000,2,3,1
31038000,2,3,0
31039000,3,4,1
31040000,2,3,0
31041000,1,2,0
31042000,1,4,0
31043000,1,2,0
31044000,2,4,0
31045000,1,4,0
31046000,3,4,1
31047000,2,3,0
31048000,1,4,0
31049000,1,2,0
31050000,1,3,0
31051000,1,2,1
31052000,2,4,0
31053000,1,3,1
31054000,1,2,1
31055000,2,3,1
31056000,1,4,0
31057000,3,4,1
31058000,3,4,1
31059000,2,4,0
31060000,1,3,0
31061000,2,3,1
31062000,2,4,0
31063000,2,4,1
31064000,1,4,0
31065000,1,2,0
31066000,3,4,1
31067000,1,3,0
31068000,2,3,1
31069000,1,3,1
31070000,1,2,1
31071000,2,4,1
31072000,2,3,1
31073000,3,4,1
31074000,3,4,1
31075000,1,3,1
31076000,2,3,0
31077000,1,3,0
31078000,1,3,1
31079000,1,2,1
31080000,1,4,0
31081000,1,4,1
31082000,1,3,1
31083000,3,4,1
31084000,1,3,1
31085000,2,4,0
31086000,1,3,1
31087000,1,4,1
31088000,2,3,1
31089000,1,4,1
31090000,1,2,1
31091000,1,2,0
31092000,2,3,1
31093000,1,2,1
31094000,3,4,1
31095000,2,4,1
31096000,1,3,0
31097000,3,4,1
31098000,2,3,1
31099000,1,3,1
31100000,3,4,0
31101000,3,4,0
31102000,3,4,0
31103000,2,3,1
31104000,2,3,1
31105000,2,4,0
31106000,2,3,1
31107000,2,4,0
31108000,1,2,1
31109000,1,2,1
31110000,3,4,1
31111000,2,3,1
31112000,1,2,1
31113000,3,4,1
31114000,2,3,1
31115000,3,4,1
31116000,2,4,0
31117000,1,2,1
31118000,3,4,1
31119000,2,4,1
31120000,2,3,1
31121000,2,4,1
31122000,1,3,0
31123000,3,4,1
31124000,3,4,1
31125000,1,3,1
31126000,2,4,1
31127000,1,3,1
31128000,1,2,1
31129000,3,4,1
31130000,1,3,1
31131000,1,3,0
31132000,1,3,1
31133000,2,3,1
31134000,3,4,0
31135000,3,4,0
31136000,1,2,0
31137000,2,3,1
31138000,2,4,0
31139000,1,3,0
31140000,1,3,0
31141000,1,4,0
31142000,2,4,0
31143000,1,3,1
31144000,1,3,1
31145000,2,4,1
31146000,3,4,1
31147000,3,4,1
31148000,2,4,1
31149000,2,4,0
31150000,2,4,1
31151000,3,4,1
31152000,2,4,1
31153000,2,3,1
31154000,3,4,1
31155000,1,4,0
31156000,2,4,1
31157000,2,3,1
31158000,2,3,1
31159000,3,4,1
31160000,1,2,1
31161000,3,4,1
31162000,3,4,1
31163000,2,4,1
31164000,3,4,1
31165000,1,4,0
31166000,1,2,1
31167000,2,3,1
31168000,1,3,1
31169000,2,3,1
31170000,1,4,0
31171000,1,2,0
31172000,3,4,1
31173000,1,4,0
31174000,3,4,1
31175000,1,3,1
31176000,1,3,1
31177000,2,4,1
31178000,3,4,1
31179000,1,4,0
31180000,1,4,0
31181000,1,3,0
31182000,2,3,1
31183000,3,4,1
31184000,2,3,1
31185000,2,4,1
31186000,2,3,0
31187000,1,4,0
31188000,1,2,1
31189000,1,4,0
31190000,1,2,0
31191000,1,2,1
31192000,1,2,1
31193000,1,4,0
31194000,2,4,1
31195000,1,2,0
31196000,1,2,1
31197000,2,4,0
31198000,2,3,1
31199000,1,3,1
31200000,2,4,1
31201000,2,4,0
31202000,2,3,1
31203000,3,4,1
31204000,1,4,0
31205000,1,2,1
31206000,3,4,1
31207000,2,4,0
31208000,2,3,0
31209000,1,3,1
31210000,1,3,1
31211000,2,3,1
31212000,1,3,1
31213000,2,4,0
31214000,2,3,1
31215000,2,4,0
31216000,2,4,0
31217000,2,4,1
31218000,2,3,1
31219000,2,3,0
31220000,1,3,0
31221000,2,3,0
31222000,1,3,1
31223000,1,4,1
31224000,2,3,1
31225000,2,4,0
31226000,1,4,0
31227000,1,2,1
31228000,2,3,1
31229000,2,4,1
31230000,3,4,1
31231000,1,2,0
31232000,1,2,0
31233000,3,4,0
31234000,2,4,1
31235000,1,2,0
31236000,1,2,1
31237000,3,4,0
31238000,2,4,0
31239000,1,2,1
31240000,1,3,0
31241000,2,4,0
31242000,1,2,1
31243000,1,3,1
31244000,2,3,1
31245000,2,3,1
31246000,1,4,0
31247000,1,4,0
31248000,2,3,1
31249000,1,4,0
31250000,2,3,1
31251000,1,4,0
31252000,2,4,0
31253000,2,3,0
31254000,1,3,1
31255000,2,4,0
31256000,1,4,0
31257000,1,3,1
31258000,1,4,0
31259000,2,3,1
31260000,2,4,1
31261000,1,2,1
31262000,1,3,1
31263000,2,4,0
31264000,1,3,0
31265000,3,4,1
31266000,1,3,0
31267000,3,4,1
31268000,3,4,1
31269000,2,3,1
31270000,1,2,0
31271000,1,4,0
31272000,3,4,1
31273000,1,3,0
31274000,2,4,1
31275000,2,4,1
31276000,2,3,1
31277000,2,3,1
31278000,1,4,1
31279000,1,2,1
31280000,1,3,1
31281000,2,3,1
31282000,2,4,1
31283000,1,4,1
31284000,1,2,1
31285000,1,2,1
31286000,1,3,1
31287000,1,2,1
31288000,1,3,1
31289000,1,4,1
31290000,1,4,1
31291000,1,2,1
31292000,1,4,0
31293000,1,2,0
31294000,2,4,0
31295000,1,3,0
31296000,1,2,0
31297000,1,4,0
31298000,3,4,0
31299000,1,2,1
31300000,1,3,1
31301000,1,2,1
31302000,1,2,1
31303000,2,3,0
31304000,3,4,1
31305000,2,4,0
31306000,1,3,0
31307000,2,3,1
31308000,1,3,1
31309000,2,3,1
31310000,1,2,1
31311000,1,4,1
31312000,2,3,0
31313000,1,4,1
31314000,1,3,1
31315000,1,2,1
31316000,2,3,1
31317000,1,4,0
31318000,1,4,1
31319000,3,4,1
31320000,2,3,1
31321000,1,4,1
31322000,3,4,0
31323000,3,4,1
31324000,1,2,1
31325000,2,3,1
31326000,2,4,1
31327000,1,2,1
31328000,3,4,1
31329000,1,2,1
31330000,1,3,1
31331000,3,4,1
31332000,2,3,0
31333000,2,4,1
31334000,3,4,1
31335000,3,4,1
31336000,1,4,1
31337000,2,4,1
31338000,1,3,1
31339000,1,3,1
31340000,1,4,0
31341000,2,3,1
31342000,2,4,1
31343000,1,4,1
31344000,1,2,1
31345000,1,2,1
31346000,2,4,1
31347000,3,4,1
31348000,1,3,1
31349000,1,3,0
31350000,2,4,1
31351000,3,4,1
31352000,1,3,1
31353000,1,3,1
31354000,1,4,0
31355000,2,3,1
31356000,1,4,0
31357000,2,3,1
31358000,1,2,1
31359000,1,3,0
31360000,2,3,1
31361000,1,3,0
31362000,2,3,1
31363000,2,3,1
31364000,1,2,1
31365000,1,3,1
31366000,1,3,0
31367000,2,3,1
31368000,1,3,1
31369000,2,3,1
31370000,2,3,0
31371000,2,4,1
31372000,3,4,1
31373000,1,4,1
31374000,2,4,1
31375000,1,2,1
31376000,1,3,1
31377000,2,3,1
31378000,1,4,0
31379000,1,3,1
31380000,2,3,1
31381000,1,3,1
31382000,1,3,1
31383000,1,3,1
31384000,2,4,0
31385000,2,3,1
31386000,2,3,1
31387000,2,3,1
31388000,1,4,0
31389000,1,2,1
31390000,2,3,1
31391000,1,3,1
31392000,2,4,1
31393000,1,2,1
31394000,3,4,1
31395000,2,3,1
31396000,1,2,1
31397000,1,3,1
31398000,2,4,1
31399000,2,4,1
31400000,1,3,1
31401000,2,4,1
31402000,1,4,0
31403000,1,3,1
31404000,1,2,1
31405000,2,4,0
31406000,1,4,0
31407000,2,4,0
31408000,2,3,1
31409000,1,2,0
31410000,2,4,0
31411000,1,4,0
31412000,3,4,0
31413000,2,4,0
31414000,1,3,1
31415000,1,3,0
31416000,1,3,1
31417000,2,3,1
31418000,1,3,1
31419000,2,3,1
31420000,3,4,0
31421000,2,4,1
31422000,3,4,1
31423000,1,3,1
31424000,1,3,0
31425000,3,4,1
31426000,2,3,1
31427000,2,3,1
31428000,2,4,1
31429000,1,3,1
31430000,1,2,1
31431000,3,4,0
31432000,2,4,0
31433000,3,4,1
31434000,3,4,1
31435000,2,3,0
31436000,2,4,0
31437000,1,3,1
31438000,2,4,0
31439000,2,4,0
31440000,3,4,0
31441000,2,4,1
31442000,2,4,1
31443000,2,4,1
31444000,1,4,1
31445000,2,4,1
31446000,3,4,0
31447000,3,4,0
31448000,3,4,1
31449000,2,4,0
31450000,1,3,1
31451000,1,2,1
31452000,3,4,1
31453000,2,4,1
31454000,2,4,0
31455000,2,4,1
31456000,1,4,0
31457000,3,4,1
31458000,2,3,1
31459000,1,3,1
31460000,1,3,1
31461000,2,3,1
31462000,1,4,1
31463000,1,2,0
31464000,2,3,1
31465000,1,4,1
31466000,2,3,1
31467000,3,4,1
31468000,2,4,1
31469000,2,3,1
31470000,1,4,0
31471000,1,3,0
31472000,3,4,0
31473000,2,4,0
31474000,1,3,1
31475000,2,3,1
31476000,3,4,1
31477000,1,2,1
31478000,1,4,0
31479000,2,3,0
31480000,2,4,1
31481000,1,4,0
31482000,3,4,1
31483000,1,2,0
31484000,2,3,1
31485000,1,3,1
31486000,3,4,0
31487000,3,4,1
31488000,1,3,0
31489000,1,2,1
31490000,2,3,0
31491000,3,4,1
31492000,2,3,1
31493000,1,4,1
31494000,2,4,0
31495000,1,4,1
31496000,2,4,0
31497000,2,3,0
31498000,1,4,1
31499000,2,4,1
31500000,2,4,1
31501000,2,3,1
31502000,2,3,1
31503000,2,4,1
31504000,1,3,1
31505000,2,4,1
31506000,1,2,1
31507000,2,3,0
31508000,2,4,1
31509000,3,4,1
31510000,1,3,0
31511000,3,4,1
31512000,1,3,0
31513000,2,4,0
31514000,1,2,1
31515000,1,2,1
31516000,2,4,0
31517000,3,4,1
31518000,2,4,0
31519000,1,4,0
31520000,2,4,0
31521000,2,4,0
31522000,2,4,0
31523000,1,4,0
31524000,1,2,1
31525000,2,3,1
31526000,2,4,0
31527000,2,4,0
31528000,2,3,1
31529000,3,4,1
31530000,1,2,1
31531000,1,2,1
31532000,2,3,1
31533000,1,4,0
31534000,1,4,0
31535000,1,3,1
31536000,1,4,0
31537000,1,4,0
31538000,2,3,1
31539000,2,3,1
31540000,1,3,1
31541000,1,3,1
31542000,2,4,1
31543000,3,4,0
31544000,3,4,0
31545000,1,4,0
31546000,1,4,0
31547000,2,4,1
31548000,1,3,0
31549000,1,2,0
31550000,3,4,1
31551000,3,4,1
31552000,3,4,1
31553000,2,4,1
31554000,1,3,0
31555000,1,3,0
31556000,3,4,1
31557000,3,4,1
31558000,1,2,1
31559000,3,4,1
31560000,1,3,1
31561000,1,4,1
31562000,3,4,1
31563000,2,3,0
31564000,1,3,0
31565000,1,2,1
31566000,1,2,1
31567000,1,2,1
31568000,3,4,1
31569000,1,2,1
31570000,1,2,1
31571000,1,3,0
31572000,1,2,1
31573000,1,3,1
31574000,2,4,0
31575000,2,4,0
31576000,3,4,1
31577000,2,3,0
31578000,1,2,1
31579000,2,3,0
31580000,1,4,0
31581000,1,2,1
31582000,2,4,1
31583000,1,4,1
31584000,1,4,0
31585000,2,3,0
31586000,1,4,0
31587000,2,4,0
31588000,3,4,1
31589000,3,4,0
31590000,2,3,1
31591000,2,3,1
31592000,1,3,1
31593000,2,4,1
31594000,1,2,1
31595000,1,4,1
31596000,3,4,1
31597000,1,4,1
31598000,3,4,1
31599000,1,3,1
31600000,2,3,1
31601000,1,4,0
31602000,3,4,0
31603000,1,3,1
31604000,2,3,1
31605000,1,2,1
31606000,2,3,1
31607000,1,4,0
31608000,3,4,0
31609000,2,4,0
31610000,1,4,0
31611000,2,4,0
31612000,3,4,0
31613000,2,4,0
31614000,1,4,0
31615000,1,4,0
31616000,2,3,1
31617000,1,3,1
31618000,3,4,0
31619000,3,4,0
31620000,2,4,0
31621000,2,4,0
31622000,1,4,0
31623000,1,3,1
31624000,1,4,0
31625000,2,4,0
31626000,2,4,0
31627000,1,2,1
31628000,1,2,0
31629000,1,4,0
31630000,1,4,0
31631000,3,4,0
31632000,1,3,1
31633000,1,2,0
31634000,2,4,0
31635000,1,2,0
31636000,2,3,1
31637000,1,3,1
31638000,1,2,1
31639000,2,4,0
31640000,1,4,0
31641000,2,3,1
31642000,1,2,1
31643000,1,4,0
31644000,1,3,0
31645000,2,4,0
31646000,1,4,0
31647000,2,3,1
31648000,1,2,1
31649000,1,4,0
31650000,2,4,0
31651000,2,4,0
31652000,2,3,1
31653000,1,4,0
31654000,2,3,1
31655000,3,4,0
31656000,1,2,1
31657000,2,3,1
31658000,2,4,0
31659000,2,3,1
31660000,1,4,0
31661000,3,4,0
31662000,1,4,0
31663000,2,3,1
31664000,1,4,0
31665000,3,4,0
31666000,2,4,0
31667000,1,4,0
31668000,1,2,1
31669000,1,4,0
31670000,2,3,0
31671000,1,4,1
31672000,3,4,1
31673000,1,3,1
31674000,2,3,0
31675000,1,4,0
31676000,1,4,0
31677000,1,4,1
31678000,2,4,1
31679000,3,4,1
31680000,1,4,1
31681000,1,2,1
31682000,1,2,1
31683000,1,3,1
31684000,3,4,1
31685000,1,2,1
31686000,2,4,0
31687000,1,3,0
31688000,3,4,0
31689000,1,4,0
31690000,3,4,1
31691000,1,3,0
31692000,1,3,0
31693000,2,3,0
31694000,2,4,0
31695000,1,3,0
31696000,3,4,1
31697000,3,4,1
31698000,3,4,1
31699000,1,2,1
31700000,2,4,0
31701000,1,3,0
31702000,1,3,1
31703000,1,3,1
31704000,1,2,0
31705000,2,3,1
31706000,2,3,1
31707000,1,2,1
31708000,2,4,0
31709000,2,4,0
31710000,2,4,0
31711000,1,2,1
31712000,2,4,0
31713000,1,2,1
31714000,1,2,1
31715000,2,4,1
31716000,2,4,1
31717000,1,3,1
31718000,1,3,1
31719000,1,3,0
31720000,3,4,1
31721000,3,4,1
31722000,1,4,0
31723000,1,2,1
31724000,1,4,0
31725000,1,3,0
31726000,2,3,0
31727000,2,4,0
31728000,2,3,0
31729000,2,4,0
31730000,1,4,0
31731000,2,4,0
31732000,1,4,0
31733000,1,2,1
31734000,2,4,0
31735000,1,4,0
31736000,3,4,0
31737000,1,4,0
31738000,1,3,0
31739000,1,2,1
31740000,1,4,0
31741000,1,3,0
31742000,2,4,0
31743000,3,4,1
31744000,2,4,0
31745000,2,3,0
31746000,1,4,0
31747000,3,4,1
31748000,1,4,0
31749000,2,4,0
31750000,2,4,0
31751000,2,4,0
31752000,1,2,1
31753000,2,3,1
31754000,1,2,0
31755000,1,3,1
31756000,1,2,0
31757000,1,3,0
31758000,1,3,0
31759000,1,3,0
31760000,1,4,0
31761000,1,3,1
31762000,1,2,1
31763000,1,4,1
31764000,1,2,1
31765000,2,3,1
31766000,2,3,1
31767000,1,3,1
31768000,2,3,1
31769000,1,4,0
31770000,1,2,1
31771000,2,3,0
31772000,1,3,0
31773000,1,4,0
31774000,1,2,1
31775000,2,4,1
31776000,3,4,1
31777000,1,4,0
31778000,1,2,0
31779000,1,4,0
31780000,1,2,1
31781000,2,3,1
31782000,2,3,1
31783000,2,4,0
31784000,2,3,1
31785000,1,2,1
31786000,3,4,1
31787000,2,3,1
31788000,1,4,1
31789000,2,4,1
31790000,3,4,0
31791000,2,3,1
31792000,1,2,1
31793000,1,4,0
31794000,1,3,1
31795000,2,4,0
31796000,1,2,0
31797000,3,4,0
31798000,2,4,0
31799000,2,3,1
31800000,1,3,1
31801000,2,4,0
31802000,2,4,0
31803000,2,4,0
31804000,1,3,1
31805000,2,4,0
31806000,3,4,0
31807000,1,3,0
31808000,2,4,0
31809000,1,3,1
31810000,2,4,0
31811000,1,2,1
31812000,2,4,0
31813000,3,4,1
31814000,1,3,0
31815000,1,4,1
31816000,2,4,0
31817000,1,3,0
31818000,2,3,1
31819000,2,4,1
31820000,2,3,1
31821000,2,4,0
31822000,2,4,0
31823000,3,4,1
31824000,2,4,1
31825000,3,4,1
31826000,3,4,0
31827000,3,4,0
31828000,3,4,0
31829000,2,3,1
31830000,1,3,0
31831000,1,3,1
31832000,3,4,0
31833000,3,4,0
31834000,1,4,0
31835000,2,4,0
31836000,2,4,0
31837000,2,4,0
31838000,2,3,1
31839000,2,3,1
31840000,3,4,0
31841000,1,2,1
31842000,2,4,0
31843000,1,3,1
31844000,1,3,1
31845000,1,4,0
31846000,1,4,0
31847000,1,4,0
31848000,1,3,1
31849000,1,2,0
31850000,2,3,1
31851000,1,2,1
31852000,2,4,1
31853000,1,3,1
31854000,1,3,1
31855000,2,4,1
31856000,1,4,0
31857000,1,4,0
31858000,3,4,1
31859000,1,3,0
31860000,2,3,0
31861000,3,4,1
31862000,2,3,0
31863000,2,4,0
31864000,1,4,0
31865000,1,4,0
31866000,1,2,1
31867000,1,4,0
31868000,1,4,0
31869000,1,4,0
31870000,2,4,0
31871000,3,4,0
31872000,1,2,0
31873000,2,4,0
31874000,1,4,0
31875000,3,4,0
31876000,1,3,0
31877000,1,4,0
31878000,2,3,0
31879000,3,4,1
31880000,1,3,0
31881000,1,3,0
31882000,1,3,0
31883000,1,4,0
31884000,2,4,1
31885000,3,4,1
31886000,1,2,1
31887000,2,3,0
31888000,1,2,1
31889000,2,3,1
31890000,1,4,0
31891000,1,3,1
31892000,3,4,1
31893000,1,2,1
31894000,1,2,1
31895000,1,3,0
31896000,2,4,1
31897000,3,4,1
31898000,2,4,0
31899000,1,2,1
31900000,1,2,0
31901000,1,4,0
31902000,1,4,0
31903000,2,4,0
31904000,2,3,1
31905000,1,2,1
31906000,2,3,1
31907000,2,3,1
31908000,3,4,0
31909000,1,4,0
31910000,1,3,0
31911000,1,2,1
31912000,1,3,1
31913000,3,4,0
31914000,3,4,1
31915000,1,3,1
31916000,2,3,0
31917000,1,2,1
31918000,2,4,1
31919000,2,3,1
31920000,1,2,1
31921000,1,4,0
31922000,3,4,0
31923000,1,2,1
31924000,2,3,1
31925000,1,3,0
31926000,3,4,1
31927000,3,4,1
31928000,1,3,1
31929000,2,4,0
31930000,1,4,0
31931000,2,3,1
31932000,1,4,0
31933000,1,4,0
31934000,3,4,0
31935000,1,2,1
31936000,3,4,1
31937000,3,4,1
31938000,1,2,1
31939000,1,3,1
31940000,3,4,0
31941000,1,2,1
31942000,3,4,0
31943000,2,4,0
31944000,2,4,0
31945000,3,4,0
31946000,3,4,0
31947000,1,3,0
31948000,3,4,1
31949000,1,3,1
31950000,1,4,1
31951000,3,4,0
31952000,1,4,0
31953000,2,4,0
31954000,2,3,1
31955000,2,3,1
31956000,2,3,1
31957000,2,4,0
31958000,3,4,1
31959000,2,3,0
31960000,3,4,1
31961000,1,2,1
31962000,1,4,0
31963000,1,2,0
31964000,1,3,0
31965000,2,4,0
31966000,1,3,1
31967000,1,4,0
31968000,1,2,1
31969000,2,4,0
31970000,2,4,0
31971000,1,4,0
31972000,3,4,0
31973000,1,2,1
31974000,3,4,0
31975000,3,4,1
31976000,3,4,1
31977000,3,4,1
31978000,1,4,1
31979000,1,2,1
31980000,2,4,0
31981000,2,4,1
31982000,1,3,0
31983000,1,2,1
31984000,3,4,1
31985000,2,4,0
31986000,2,3,1
31987000,1,4,0
31988000,2,3,1
31989000,1,4,0
31990000,1,4,0
31991000,1,2,1
31992000,1,3,1
31993000,1,2,1
31994000,2,4,0
31995000,1,3,0
31996000,1,3,1
31997000,3,4,0
31998000,1,4,0
31999000,3,4,0
32000000,2,3,1
32001000,1,2,1
32002000,1,3,1
32003000,2,3,1
32004000,3,4,0
32005000,2,3,1
32006000,2,3,1
32007000,2,3,1
32008000,2,4,0
32009000,2,3,1
32010000,1,3,0
32011000,1,2,1
32012000,1,3,0
32013000,1,3,0
32014000,1,2,1
32015000,1,3,0
32016000,2,4,0
32017000,1,3,1
32018000,2,4,0
32019000,2,3,1
32020000,2,3,1
32021000,2,3,0
32022000,1,3,1
32023000,2,3,1
32024000,3,4,0
32025000,2,4,0
32026000,2,4,0
32027000,3,4,0
32028000,1,4,0
32029000,1,2,1
32030000,2,4,0
32031000,2,3,1
32032000,3,4,0
32033000,2,3,1
32034000,2,3,1
32035000,1,3,1
32036000,1,4,0
32037000,1,4,0
32038000,2,4,0
32039000,3,4,0
32040000,1,3,0
32041000,1,3,1
32042000,1,4,0
32043000,1,2,1
32044000,3,4,0
32045000,1,3,1
32046000,1,4,0
32047000,1,2,0
32048000,2,3,1
32049000,3,4,0
32050000,2,4,0
32051000,3,4,0
32052000,1,4,0
32053000,3,4,1
32054000,3,4,1
32055000,1,3,0
32056000,3,4,0
32057000,3,4,1
32058000,2,3,1
32059000,2,4,1
32060000,1,2,1
32061000,1,4,0
32062000,2,4,1
32063000,1,3,1
32064000,2,4,1
32065000,1,2,1
32066000,2,4,0
32067000,1,2,1
32068000,2,4,0
32069000,3,4,0
32070000,3,4,0
32071000,1,2,1
32072000,1,3,0
32073000,2,4,0
32074000,1,2,1
32075000,3,4,0
32076000,1,2,1
32077000,2,4,0
32078000,2,4,0
32079000,2,3,1
32080000,1,2,1
32081000,1,2,1
32082000,1,3,1
32083000,1,4,0
32084000,2,3,1
32085000,3,4,1
32086000,1,4,0
32087000,2,3,0
32088000,2,3,0
32089000,1,2,1
32090000,1,4,0
32091000,1,4,1
32092000,1,3,0
32093000,2,4,1
32094000,2,3,0
32095000,1,2,1
32096000,1,4,1
32097000,1,4,1
32098000,1,3,0
32099000,2,4,1
32100000,2,3,0
32101000,1,2,1
32102000,1,2,1
32103000,1,3,0
32104000,2,3,0
32105000,1,4,0
32106000,1,4,0
32107000,3,4,1
32108000,1,2,1
32109000,1,3,1
32110000,1,3,1
32111000,3,4,1
32112000,3,4,1
32113000,2,3,1
32114000,1,2,1
32115000,3,4,0
32116000,2,4,0
32117000,3,4,0
32118000,1,2,1
32119000,2,3,1
32120000,1,4,0
32121000,1,2,1
32122000,2,4,0
32123000,1,3,1
32124000,1,2,1
32125000,1,3,1
32126000,3,4,1
32127000,3,4,1
32128000,1,4,0
32129000,1,3,0
32130000,2,3,1
32131000,1,3,1
32132000,3,4,0
32133000,1,4,0
32134000,1,4,0
32135000,1,4,0
32136000,1,3,1
32137000,1,3,1
32138000,1,3,1
32139000,3,4,0
32140000,2,3,1
32141000,2,3,1
32142000,3,4,1
32143000,1,2,0
32144000,1,3,0
32145000,1,3,0
32146000,1,2,1
32147000,1,2,1
32148000,2,4,0
32149000,2,3,1
32150000,1,2,0
32151000,1,2,0
32152000,2,3,1
32153000,2,3,1
32154000,2,4,1
32155000,1,2,0
32156000,3,4,0
32157000,1,2,1
32158000,3,4,0
32159000,3,4,0
32160000,1,3,1
32161000,1,3,0
32162000,2,3,1
32163000,3,4,0
32164000,1,3,1
32165000,2,3,1
32166000,1,3,1
32167000,1,3,1
32168000,2,3,1
32169000,1,2,1
32170000,2,3,1
32171000,1,2,1
32172000,1,2,1
32173000,2,3,1
32174000,2,4,0
32175000,1,2,1
32176000,3,4,1
32177000,2,3,0
32178000,1,3,0
32179000,2,3,0
32180000,1,3,0
32181000,2,3,1
32182000,2,4,1
32183000,2,3,1
32184000,1,4,0
32185000,1,2,1
32186000,1,2,1
32187000,2,3,1
32188000,3,4,0
32189000,2,3,1
32190000,1,4,0
32191000,1,4,0
32192000,1,4,0
32193000,1,3,1
32194000,3,4,0
32195000,3,4,0
32196000,1,3,1
32197000,1,4,0
32198000,2,3,1
32199000,2,4,0
32200000,1,2,1
32201000,1,2,1
32202000,1,2,1
32203000,2,4,0
32204000,1,4,0
32205000,1,2,0
32206000,3,4,1
32207000,2,4,1
32208000,1,4,0
32209000,1,3,0
32210000,2,4,1
32211000,1,3,1
32212000,1,4,1
32213000,1,3,1
32214000,2,3,0
32215000,1,3,0
32216000,2,3,0
32217000,1,3,0
32218000,3,4,0
32219000,1,2,1
32220000,2,4,1
32221000,3,4,1
32222000,2,4,1
32223000,1,4,0
32224000,1,2,0
32225000,1,3,1
32226000,1,3,1
32227000,2,4,0
32228000,1,3,0
32229000,1,2,0
32230000,2,4,0
32231000,1,4,0
32232000,2,4,1
32233000,2,4,1
32234000,3,4,0
32235000,1,4,0
32236000,1,2,0
32237000,1,4,0
32238000,1,3,1
32239000,1,3,1
32240000,3,4,1
32241000,1,3,0
32242000,2,4,1
32243000,2,4,1
32244000,3,4,1
32245000,2,4,0
32246000,1,3,0
32247000,2,4,0
32248000,1,4,0
32249000,2,4,1
32250000,1,4,1
32251000,1,4,1
32252000,3,4,1
32253000,1,3,0
32254000,1,3,0
32255000,1,4,1
32256000,2,3,1
32257000,2,3,1
32258000,1,2,0
32259000,2,4,1
32260000,2,3,1
32261000,2,3,1
32262000,1,2,1
32263000,1,3,0
32264000,1,2,1
32265000,1,2,1
32266000,1,4,0
32267000,3,4,1
32268000,1,4,1
32269000,1,3,1
32270000,1,3,1
32271000,1,4,1
32272000,1,3,0
32273000,1,3,0
32274000,1,4,0
32275000,2,3,0
32276000,1,2,1
32277000,3,4,1
32278000,1,2,1
32279000,3,4,0
32280000,2,4,0
32281000,1,3,0
32282000,1,4,0
32283000,1,3,0
32284000,2,4,0
32285000,2,3,1
32286000,1,2,1
32287000,1,2,1
32288000,1,3,0
32289000,1,3,0
32290000,2,4,0
32291000,3,4,0
32292000,1,2,1
32293000,2,3,1
32294000,1,2,1
32295000,2,4,0
32296000,1,4,0
32297000,2,3,1
32298000,1,4,0
32299000,1,4,0
32300000,1,4,0
32301000,1,2,1
32302000,2,4,0
32303000,1,3,0
32304000,1,2,0
32305000,2,4,0
32306000,1,2,0
32307000,2,3,1
32308000,1,4,0
32309000,1,2,0
32310000,1,2,1
32311000,1,4,0
32312000,3,4,0
32313000,2,4,0
32314000,1,2,1
32315000,3,4,1
32316000,2,4,1
32317000,1,4,1
